supplier,group,name,unit,size_mm,weight_kg,price_rub,note
АРС-БЕТОН,Прочие ЖБИ,ВП 34-18,шт.,3400х1800х260,3850.0,20500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 34-18 (2 отв),шт.,3400х1800х260,3500.0,20200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 34-18 (отв),шт.,3400х1800х260,3700.0,20250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 34-18 (центр.отв),шт.,3400х1800х260,3700.0,20250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 34-6,шт.,3400х600х260,1300.0,8800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-12,шт.,3700х1200х320,3470.0,19350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-12 (отв),шт.,3700х1200х320,3030.0,19100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-12 (центр.отв),шт.,3700х1200х320,3030.0,19100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-18,шт.,3700х1800х320,5370.0,27550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-18 2отв,шт.,3700х1800х320,4480.0,27100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-18 отв,шт.,3700х1800х320,4920.0,27550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 37-18 ц.отв,шт.,3700х1800х320,4920.0,27550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-12,шт.,4000х1200х320,3770.0,21000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-12 (отв),шт.,4000х1200х320,3330.0,20400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-12 (центр.отв),шт.,4000х1200х320,3330.0,20400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-18,шт.,4000х1800х320,5800.0,29400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-18 2отв,шт.,4000х1800х320,4900.0,28700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-18 отв,шт.,4000х1800х320,5350.0,28900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 40-18 ц.отв,шт.,4000х1800х320,5350.0,28900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-12,шт.,4300х1200х360,4560.0,25200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-12 (центр отв),шт.,4300х1200х360,4560.0,24050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-12 отв,шт.,4300х1200х360,4560.0,24050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-18,шт.,4300х1800х360,6420.0,33900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-18 отв,шт.,4300х1800х360,6420.0,33800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 43-18 ц.отв,шт.,4300х1800х360,6420.0,33800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-12,шт.,4600х1200х360,4880.0,25500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-12 отв,шт.,4600х1200х360,4880.0,25200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-12 цент отв,шт.,4600х1200х360,4880.0,25200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-18,шт.,4600х1800х360,6850.0,37350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-18 (центр.отв),шт.,4600х1800х360,6850.0,37150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВП 46-18 отв,шт.,4600х1800х360,6850.0,37150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВС-10,шт.,116х100х180,1350.0,7750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВС-12,шт.,141х127х198,1850.0,10600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ВС-15,шт.,166х150х198,2560.0,13300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ДБ-21,шт.,210х20х30,330.0,2800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ДБ-24,шт.,240х20х30,360.0,3100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ДБ-29,шт.,290х20х30,430.0,4750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ДБ-34,шт.,340х20х30,510.0,7050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ДБ-39,шт.,440х40х50,1950.0,15500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,К1А,шт.,1000х180х160,150.0,2200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КД-30,шт.,1600х2080х160,1300.0,9700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КД-36,шт.,2200х2080х160,1800.0,12850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КД-42,шт.,2800х2080х160,2300.0,17350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ККСр 2-10(80),шт.,1350х1030х1560,1500.0,9450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ККСр 3-10(80),шт.,1950х1160х1760,2200.0,14100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-12,шт.,1200х1200х160,420.0,2450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-21,шт.,2500х2980х240,2575.0,18400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-21д,шт.,2500х2980х240,2590.0,6950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-25,шт.,2900х2080х240,2180.0,15250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-25д,шт.,2900х880х240,1450.0,7900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-30,шт.,3400х2080х260,2680.0,17600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-30д,шт.,3400х880х260,1580.0,9750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-36,шт.,4000х2080х280,3300.0,24300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КП-36д,шт.,4000х600х280,1580.0,13400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КС-21д,шт.,880х600х2290,950.0,6100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КС25-д,шт.,880х600х2690,1080.0,6950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КС32-д,шт.,880х600х3390,1080.0,9050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 10-10,шт.,1160х1000х990,900.0,3500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 10-6,шт.,1160х1000х590,550.0,2900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 10-9,шт.,1160х1000х890,830.0,3200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 12-10,шт.,1320х1200х990,1300.0,5450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 12-9,шт.,1320х1200х890,1200.0,5350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 15-10,шт.,1680х1500х990,1700.0,6900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 15-6,шт.,1680х1500х590,1250.0,5300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 15-9,шт.,1680х1500х890,1500.0,6450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 20-10,шт.,2200х2000х990,2630.0,13050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 20-6,шт.,2200х2000х590,1900.0,9650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 20-9,шт.,2200х2000х890,2400.0,11250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 25-9,шт.,2700х2500х890,3800.0,31500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 7-10,шт.,860х700х990,600.0,2600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСД 7-9,шт.,860х700х890,500.0,2500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 10-6,шт.,1160х1000х590,550.0,2900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 10-9,шт.,1160х1000х890,830.0,3200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 15-10,шт.,1680х1500х990,1700.0,6900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 15-6,шт.,1680х1500х590,1250.0,5300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 15-9,шт.,1680х1500х890,1500.0,6450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 20-10,шт.,2200х2000х990,2630.0,13050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 20-6,шт.,2200х2000х590,1900.0,9650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 20-9,шт.,2200х2000х890,2400.0,11250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 7-10,шт.,860х700х1000,600.0,2600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 7-9,шт.,860х700х900,500.0,2500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСДЗ 8-9,шт.,960х800х900,560.0,3000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 10-10,шт.,1160х1000х990,650.0,2350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 10-3,шт.,1160х1000х290,200.0,1200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 10-5,шт.,1160х1000х490,335.0,1400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 10-6,шт.,1160х1000х590,390.0,1550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 10-9,шт.,1160х1000х890,570.0,2150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 15-10,шт.,1680х1500х990,1150.0,4100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 15-3,шт.,1680х1500х290,320.0,2300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 15-5,шт.,1680х1500х490,550.0,2650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 15-6,шт.,1680х1500х590,560.0,2750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 15-9,шт.,1680х1500х890,950.0,3850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 20-10,шт.,2200х2000х990,1650.0,6550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 20-5,шт.,2200х2000х490,800.0,4750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 20-6,шт.,2200х2000х590,1000.0,4950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 20-9,шт.,2200х2000х890,1400.0,5800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 7-10,шт.,860х700х990,400.0,1750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 7-3,шт.,860х700х290,130.0,890.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 7-5,шт.,860х700х490,220.0,1100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 7-6,шт.,860х700х590,240.0,1200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 7-9,шт.,860х700х890,380.0,1650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 8-10,шт.,960х800х990,470.0,2200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 8-3,шт.,960х800х290,135.0,1460.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 8-5,шт.,960х800х460,260.0,1850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 8-6,шт.,960х800х590,270.0,1950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗ 8-9,шт.,960х800х890,420.0,2100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗД 10-10,шт.,1160х1000х990,900.0,3500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСЗД 8-10,шт.,960х800х990,600.0,3100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 10-6,шт.,1160х1000х590,500.0,2400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 10-9,шт.,1160х1000х890,710.0,2900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 15-10,шт.,1680х1500х990,1580.0,6350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 15-6,шт.,1680х1500х590,1200.0,5450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 15-9,шт.,1680х1500х890,1350.0,6100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 20-10,шт.,2200х2000х990,2580.0,11700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 20-6,шт.,2200х2000х590,1850.0,10600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 20-9,шт.,2200х2000х890,2350.0,11150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КСП 8-9,шт.,960х800х890,510.0,2400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КУ-21,шт.,780х880х2290,1700.0,8300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КУ-25,шт.,780х880х2690,1980.0,9450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КУ-32,шт.,780х880х3390,2480.0,12600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КЦД 10а,шт.,1200х100,275.0,2300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,"КЦП 1-7 (под ДБ-1, ДМ-1) отв 30х60",шт.,900х60,140.0,1400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КЦП 2-10 отв под ДМ1,шт.,1160х120,275.0,1850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КЦП 2-7(отв 360*760),шт.,1000х120,150.0,1850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,КЦП 3-10 отв под ДБ2,шт.,1160х120,225.0,1950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10-11/2,шт.,2990х1480/1280х550/450,1650.0,11250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10-15/2,шт.,2990х1480/1280х550/450,1650.0,12800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10-5/2,шт.,2990х1480/1280х550/450,1650.0,10300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10-8/2,шт.,2990х1480/1280х550/450,1650.0,10650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10Д-8,шт.,720х1480/1280х550/450,430.0,2800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10д-11,шт.,720х1480/1280х550/450,430.0,3000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10д-15,шт.,720х1480/1280х550/450,430.0,3400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 10д-5,шт.,720х1480/1280х550/450,430.0,2750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11-11/2,шт.,2970х1480/1280х700/600,1750.0,13150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11-15/2,шт.,2970х1480/1280х700/600,1750.0,14550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11-5/2,шт.,2970х1480/1280х700/600,1750.0,11650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11-8/2,шт.,2970х1480/1280х700/600,1750.0,11870.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11д-11,шт.,720х1480/1280х700/600,450.0,3350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11д-15,шт.,720х1480/1280х700/600,450.0,3850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11д-5,шт.,720х1480/1280х700/600,450.0,3050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 11д-8,шт.,720х1480/1280х700/600,450.0,3150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12-15/2,шт.,2990х1480/1280х1010/900,2400.0,16600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12-3/2,шт.,2990х1480/1280х1010/900,2400.0,14700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12-5/2,шт.,2990х1480/1280х1010/900,2400.0,15350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12-8/2,шт.,2990х1480/1280х1010/900,2400.0,15750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12д-15,шт.,720х1480/1280х1010/900,600.0,4450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12д-3,шт.,720х1480/1280х1010/900,600.0,3900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12д-5,шт.,720х1480/1280х1010/900,600.0,4050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 12д-8,шт.,720х1480/1280х1010/900,600.0,4200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 13-8/2,шт.,2990х1480/1200х1320/1200,3150.0,19450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14-11/2,шт.,2990х1840/1600х570/450,2325.0,15450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14-15/2,шт.,2990х1840/1600х570/450,2325.0,16400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14-8/2,шт.,2990х1840/1600х570/450,2325.0,15250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14д-11,шт.,720х1840/1600х570/450,580.0,4100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14д-15,шт.,720х1840/1600х570/450,580.0,4300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 14д-8,шт.,720х1840/1600х570/450,580.0,4000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15-15/2,шт.,2990х1840/1600х720/600,2480.0,18600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15-5/2,шт.,2990х1840/1600х720/600,2480.0,17350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15-8/2,шт.,2990х1840/1600х720/600,2480.0,17850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15д-15,шт.,720х1840/1600х720/600,630.0,4950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15д-5,шт.,720х1840/1600х720/600,630.0,4550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 15д-8,шт.,720х1840/1600х720/600,630.0,4750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-11/2,шт.,2990х1840/1580х1030/900,3150.0,21350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-12/2,шт.,2990х1840/1580х1030/900,3150.0,21750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-15/2,шт.,2990х1840/1580х1030/900,3150.0,22400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-3/2,шт.,2990х1840/1580х1030/900,3150.0,18900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-5/2,шт.,2990х1840/1580х1030/900,3150.0,19550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16-8/2,шт.,2990х1840/1580х1030/900,3150.0,20700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-11,шт.,720х1840/1580х1030/900,800.0,5650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-12,шт.,720х1840/1580х1030/900,800.0,5750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-15,шт.,720х1840/1580х1030/900,800.0,5900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-3,шт.,720х1840/1580х1030/900,800.0,4950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-5,шт.,720х1840/1580х1030/900,800.0,5150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 16д-8,шт.,720х1840/1580х1030/900,800.0,5500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19-11/2,шт.,2990х2160/1920х740/600,3150.0,21550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19-15/2,шт.,2990х2160/1920х740/600,3150.0,22400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19-8/2,шт.,2990х2160/1920х740/600,3150.0,21000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19д-15,шт.,720х2160/1920х740/600,800.0,5900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19д-5,шт.,720х2160/1920х740/600,800.0,5200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 19д-8,шт.,720х2160/1920х740/600,800.0,5500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20-11/2,шт.,2990х2160/1880х1040/900,3800.0,23100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20-15/2,шт.,2990х2160/1880х1040/900,3800.0,23750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20-5/2,шт.,2990х2160/1880х1040/900,3800.0,22050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20-8/2,шт.,2990х2160/1880х1040/900,3800.0,22600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20д-15,шт.,720х2160/1880х1040/900,950.0,6300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20д-5,шт.,720х2160/1880х1040/900,950.0,5800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 20д-8,шт.,720х2160/1880х1040/900,950.0,6200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23-15/2,шт.,2990х2460/2180х740/600,3600.0,29400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23-5/2,шт.,2990х2460/2180х740/600,3600.0,24900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23-8/2,шт.,2990х2460/2180х740/600,3600.0,25550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23д-15,шт.,720х2460/2180х740/600,900.0,7750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23д-5,шт.,720х2460/2180х740/600,900.0,6600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 23д-8,шт.,720х2460/2180х740/600,900.0,6750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24-15/2,шт.,2990х2460/2180х1040/900,4000.0,30700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24-5/2,шт.,2990х2460/2180х1040/900,4000.0,28350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24-8/2,шт.,2990х2460/2180х1040/900,4000.0,29200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24д-15,шт.,720х2460/2180х1040/900,1000.0,8050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24д-5,шт.,720х2460/2180х1040/900,1000.0,7450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 24д-8,шт.,720х2460/2180х1040/900,1000.0,7700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 32-15,шт.,2970х3380/3080х1080/900,3075.0,53450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 34-11/2,шт.,1485х3380/3000х1680/1500,3865.0,42450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-11/2,шт.,2990х1160/1000х530/450,1130.0,8200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-12/2,шт.,2990х1160/1000х530/450,1130.0,8500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-15/2,шт.,2990х1160/1000х530/450,1130.0,8750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-5/2,шт.,2990х1160/1000х530/450,1130.0,7450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-8/2,шт.,2990х1160/1000х530/450,1130.0,7600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6-8/4,шт.,1485х1160/1000х530/450,570.0,3850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6д-11,шт.,720х1160/1000х530/450,280.0,2200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6д-12,шт.,720х1160/1000х530/450,280.0,2260.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6д-15,шт.,720х1160/1000х530/450,280.0,2350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6д-5,шт.,720х1160/1000х530/450,280.0,1950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 6д-8,шт.,720х1160/1000х530/450,280.0,2000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7-11/2,шт.,2990х1160/1000х680/600,1300.0,8500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7-15/2,шт.,2990х1160/1000х680/600,1300.0,8750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7-5/2,шт.,2990х1160/1000х680/600,1300.0,7700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7-8/2,шт.,2990х1160/1000х680/600,1300.0,7950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7-8/4,шт.,1485х1160/1000х680/600,1300.0,4160.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7д-11,шт.,720х1160/1000х680/600,350.0,2250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7д-15,шт.,720х1160/1000х680/600,350.0,2350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7д-5,шт.,720х1160/1000х680/600,350.0,2050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 7д-8,шт.,720х1160/1000х680/600,350.0,2100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8-11/2,шт.,2990х1160/1000х1000/900,1980.0,14200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8-15/2,шт.,2990х1160/1000х1000/900,1980.0,14700.0,Цена с НДС
